42.28498,-83.79668
42.28525,-83.79667
42.28522,-83.79946
42.28649,-83.7995
42.28653,-83.79867
42.28706,-83.79869
42.28722,-83.79949
42.28995,-83.79957

42.28075,-83.79869
42.28077,-83.79823
42.28103,-83.79823
42.28102,-83.79865
42.28075,-83.79869

42.28358,-83.79834
42.28347,-83.79833
42.28327,-83.79833
42.28329,-83.798
42.28318,-83.798
42.28324,-83.79777
42.28327,-83.79767
42.28346,-83.79767
42.28346,-83.79789
42.28386,-83.7979
42.28387,-83.79814
42.28387,-83.79834
42.28358,-83.79834

42.28587,-83.79516
42.28551,-83.79175
42.28559,-83.79093
42.28532,-83.78958
42.2857,-83.78968
42.28628,-83.79214
42.28629,-83.7935
42.28641,-83.79381
42.2861,-83.79367
42.28634,-83.79493
42.28587,-83.79516

42.28747,-83.79257
42.28748,-83.79198
42.28775,-83.79192
42.28781,-83.79212
42.28794,-83.79256
42.28789,-83.79257
42.28747,-83.79257

42.28749,-83.79112
42.28751,-83.79055
42.28764,-83.79054
42.28779,-83.79068
42.28786,-83.79078
42.28791,-83.791
42.28749,-83.79112

42.28766,-83.7892
42.28761,-83.78834
42.28764,-83.78834
42.28774,-83.78832
42.28783,-83.78826
42.28784,-83.78877
42.2878,-83.78879
42.28782,-83.78893
42.28807,-83.78889
42.28811,-83.78905
42.28766,-83.7892

42.28635,-83.78453
42.28677,-83.78431
42.28683,-83.78448
42.28634,-83.78475
42.28635,-83.78453

42.28615,-83.78417
42.28663,-83.78393
42.28665,-83.78399
42.28671,-83.78414
42.2863,-83.78435
42.28615,-83.78417

42.28527,-83.78372
42.28527,-83.78365
42.28577,-83.78365
42.28577,-83.78377
42.28527,-83.78372

42.28723,-83.7832
42.28724,-83.78258
42.28766,-83.78259
42.28765,-83.78322
42.28723,-83.7832

42.28619,-83.78266
42.28654,-83.78236
42.28653,-83.78235
42.28648,-83.78224
42.28615,-83.78256
42.28605,-83.78226
42.28649,-83.78198
42.28661,-83.78196
42.28678,-83.78197
42.28677,-83.78254
42.28662,-83.78254
42.28661,-83.78242
42.28658,-83.78244
42.28639,-83.78254
42.28627,-83.78291
42.28619,-83.78266

42.29503,-83.78128
42.29483,-83.78084
42.2951,-83.78087
42.29511,-83.78112
42.29511,-83.78142
42.29503,-83.78128

42.27507,-83.78012
42.27508,-83.77909
42.2754,-83.77908
42.27543,-83.78013
42.27507,-83.78012

